"","feature","method","group1","group2","p_values","adj_method","p_adjust","Compartment","Experiment","Variety","Timepoint","logFC","int_all","def_all"
"2625","ko00943","LinDA","Defoliation","Intact","0.508397484001305","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",-0.2391980474201,5.9472220045795e-05,5.03858237833873e-05
"2626","ko00100","LinDA","Defoliation","Intact","0.249967227148482","BH",0.728327181798429,"Rhizosphere","Exp1","NIP","day5",0.147185259568784,0.000330380560332374,0.000365865672438532
"2627","ko00945","LinDA","Defoliation","Intact","0.470265910170653","BH",0.95534334507109,"Rhizosphere","Exp1","NIP","day5",0.0871953652645245,0.000117090682094716,0.000124385786434886
"2628","ko01056","LinDA","Defoliation","Intact","0.00531059277965385","BH",0.223863327745051,"Rhizosphere","Exp1","NIP","day5",0.370781050238996,3.24889819070432e-06,4.20099650480355e-06
"2629","ko05016","LinDA","Defoliation","Intact","0.296394786081302","BH",0.780304640907918,"Rhizosphere","Exp1","NIP","day5",-0.0453829126845019,0.00278978856008312,0.00270339602601724
"2630","ko04145","LinDA","Defoliation","Intact","0.495142436537841","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.343595405014084,2.06541032411872e-07,2.62083009327265e-07
"2631","ko00071","LinDA","Defoliation","Intact","0.0795247325317885","BH",0.520066787951759,"Rhizosphere","Exp1","NIP","day5",-0.0977150993449529,0.00796069760552533,0.00743936643990462
"2632","ko00072","LinDA","Defoliation","Intact","0.0170179732988095","BH",0.243924283949603,"Rhizosphere","Exp1","NIP","day5",-0.176696188045266,0.00248617252047382,0.00219958327712408
"2633","ko05219","LinDA","Defoliation","Intact","0.0154532915771674","BH",0.243924283949603,"Rhizosphere","Exp1","NIP","day5",-0.411894298893484,0.000107694498842659,8.09470415129376e-05
"2634","ko05215","LinDA","Defoliation","Intact","0.611816320639526","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",-0.0203068147698194,0.000577460373988004,0.000569389202754062
"2635","ko05214","LinDA","Defoliation","Intact","0.0590156079571438","BH",0.447824319204209,"Rhizosphere","Exp1","NIP","day5",-0.795855146048581,2.55444271248353e-07,1.4713632217665e-07
"2636","ko05213","LinDA","Defoliation","Intact","0.17836721704572","BH",0.613583226637277,"Rhizosphere","Exp1","NIP","day5",-1.87922556296923,6.73248005812809e-08,1.83008732274191e-08
"2637","ko05211","LinDA","Defoliation","Intact","0.859970122364034","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0135626725002153,0.000501812725151371,0.000506552474667823
"2638","ko05210","LinDA","Defoliation","Intact","0.214549978526309","BH",0.666532811356673,"Rhizosphere","Exp1","NIP","day5",-0.0765655727145689,0.000920802740971116,0.000873208730821486
"2639","ko01055","LinDA","Defoliation","Intact","0.443074890189551","BH",0.944738195610778,"Rhizosphere","Exp1","NIP","day5",0.0918312231835476,0.000825770159863145,0.000880041470045083
"2640","ko00902","LinDA","Defoliation","Intact","0.365354780322762","BH",0.849203002912366,"Rhizosphere","Exp1","NIP","day5",0.553719898949721,1.48690739966931e-07,2.18258025271836e-07
"2641","ko04910","LinDA","Defoliation","Intact","0.724117985673447","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",-0.0101947114688812,0.00138188560728935,0.0013721550225273
"2642","ko00531","LinDA","Defoliation","Intact","0.517141945470948","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0736629730730358,0.000223078147421007,0.000234764158421483
"2643","ko04916","LinDA","Defoliation","Intact","0.971183438439044","BH",0.986618727685081,"Rhizosphere","Exp1","NIP","day5",0.00462447903962124,1.01981782867151e-06,1.02309204308439e-06
"2644","ko00360","LinDA","Defoliation","Intact","0.0505787886433193","BH",0.40984547952144,"Rhizosphere","Exp1","NIP","day5",-0.100564906274758,0.00549096671716197,0.00512124741790809
"2645","ko00633","LinDA","Defoliation","Intact","0.979231628860554","BH",0.986618727685081,"Rhizosphere","Exp1","NIP","day5",0.0220924599236826,0.00187871289117767,0.00190770364060131
"2646","ko00630","LinDA","Defoliation","Intact","0.139536642168097","BH",0.613583226637277,"Rhizosphere","Exp1","NIP","day5",-0.0799653843535619,0.0132439672446092,0.0125298571192447
"2647","ko00363","LinDA","Defoliation","Intact","0.0282582407272222","BH",0.33139209580106,"Rhizosphere","Exp1","NIP","day5",-0.247372442124977,0.000612624117489814,0.000516092520076457
"2648","ko00364","LinDA","Defoliation","Intact","0.0470703216038015","BH",0.40984547952144,"Rhizosphere","Exp1","NIP","day5",-0.18226895730387,0.000600580304283975,0.00052930093627368
"2649","ko05130","LinDA","Defoliation","Intact","0.0436330905522796","BH",0.402047762946005,"Rhizosphere","Exp1","NIP","day5",-1.20635140262866,3.68977130608865e-06,1.59901114844859e-06
"2650","ko04115","LinDA","Defoliation","Intact","0.214549978526309","BH",0.666532811356673,"Rhizosphere","Exp1","NIP","day5",-0.0765655727145689,0.000920802740971116,0.000873208730821486
"2651","ko04114","LinDA","Defoliation","Intact","0.330652394486024","BH",0.797273997919572,"Rhizosphere","Exp1","NIP","day5",-0.546119573621409,1.88119470667072e-07,1.28835448949231e-07
"2652","ko00121","LinDA","Defoliation","Intact","0.617101321778955","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",-0.0660519960589696,7.0694078221476e-06,6.75304127260858e-06
"2653","ko04914","LinDA","Defoliation","Intact","0.613078611640173","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",-0.0201849751563007,0.000577393049187423,0.000569370901880834
"2654","ko00430","LinDA","Defoliation","Intact","0.555987793700758","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",-0.025066622138096,0.00206362460529768,0.00202807911303066
"2655","ko02010","LinDA","Defoliation","Intact","0.137991099078072","BH",0.613583226637277,"Rhizosphere","Exp1","NIP","day5",-0.0780105646947071,0.0426169178388484,0.0403736968085565
"2656","ko00130","LinDA","Defoliation","Intact","0.838803226678912","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.00669758952092044,0.00574060777626822,0.00576732001828495
"2657","ko04330","LinDA","Defoliation","Intact","0.915174525248195","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",-0.107620933541785,3.21483150503442e-06,2.98374075630326e-06
"2658","ko03050","LinDA","Defoliation","Intact","0.171554416749712","BH",0.613583226637277,"Rhizosphere","Exp1","NIP","day5",0.399542705966654,1.95638019251892e-05,2.58064101972854e-05
"2659","ko00361","LinDA","Defoliation","Intact","0.0257228765911248","BH",0.327296821114542,"Rhizosphere","Exp1","NIP","day5",-0.27374233507086,0.000952851466322192,0.00078817118388624
"2660","ko00040","LinDA","Defoliation","Intact","0.700557535422512","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",-3.81129789427315e-05,0.00430105006420297,0.00430093644097657
"2661","ko00730","LinDA","Defoliation","Intact","0.638772128591701","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0632762428270125,0.00497595148328782,0.00519905227702206
"2662","ko00362","LinDA","Defoliation","Intact","0.00780918585157155","BH",0.223863327745051,"Rhizosphere","Exp1","NIP","day5",-0.215975328902996,0.00553799104734222,0.00476801043286259
"2663","ko01040","LinDA","Defoliation","Intact","0.513448638690267","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",-0.0167254185908526,0.00378901269647584,0.003745339646453
"2664","ko00603","LinDA","Defoliation","Intact","0.635456358364127","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0573222017854137,0.000374023929766691,0.000389184101870671
"2665","ko03018","LinDA","Defoliation","Intact","0.825669365974411","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0410993063150856,0.00900774392092716,0.00926804545740285
"2666","ko04270","LinDA","Defoliation","Intact","0.330652394486024","BH",0.797273997919572,"Rhizosphere","Exp1","NIP","day5",-0.546119573621409,1.88119470667072e-07,1.28835448949231e-07
"2667","ko00281","LinDA","Defoliation","Intact","0.00232487324010557","BH",0.199939098649079,"Rhizosphere","Exp1","NIP","day5",-0.208371270669638,0.00300638615096066,0.00260206870485033
"2668","ko00280","LinDA","Defoliation","Intact","0.0856425310621391","BH",0.520066787951759,"Rhizosphere","Exp1","NIP","day5",-0.100641480868908,0.0111707176003323,0.0104180147573373
"2669","ko03013","LinDA","Defoliation","Intact","0.850295379026949","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.000797545044241874,0.00110812828450676,0.00110874104501829
"2670","ko04626","LinDA","Defoliation","Intact","0.687124515685653","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",-0.00732139896890988,0.00292017079179221,0.00290538902748648
"2671","ko05200","LinDA","Defoliation","Intact","0.35619000731584","BH",0.842773180007969,"Rhizosphere","Exp1","NIP","day5",-0.0372227371251813,0.00200331087476233,0.00195228486820565
"2672","ko03015","LinDA","Defoliation","Intact","0.105918002459377","BH",0.581422226266367,"Rhizosphere","Exp1","NIP","day5",0.517477676114897,1.41107528801681e-05,2.01988427781777e-05
"2673","ko00312","LinDA","Defoliation","Intact","0.0481564541379947","BH",0.40984547952144,"Rhizosphere","Exp1","NIP","day5",-0.39281522508158,2.84768040861924e-05,2.16891275066567e-05
"2674","ko05020","LinDA","Defoliation","Intact","0.039738134764481","BH",0.402047762946005,"Rhizosphere","Exp1","NIP","day5",-0.197259117621006,0.000186204812257483,0.000162408961499528
"2675","ko05143","LinDA","Defoliation","Intact","0.457378269553077","BH",0.950548583736924,"Rhizosphere","Exp1","NIP","day5",-0.0433207014711646,0.000141127789371181,0.000136953049873858
"2676","ko00523","LinDA","Defoliation","Intact","0.521196967868434","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0732898744870429,0.00309083366741109,0.0032519067599239
"2677","ko00520","LinDA","Defoliation","Intact","0.738549710966175","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0500247020346777,0.0160716612872144,0.016638712086526
"2678","ko00521","LinDA","Defoliation","Intact","0.537956557797865","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0706403563472763,0.00537592063554057,0.00564569893158917
"2679","ko05146","LinDA","Defoliation","Intact","0.024410180829048","BH",0.327296821114542,"Rhizosphere","Exp1","NIP","day5",-0.101225963235072,0.000256406216183391,0.000239032249463365
"2680","ko05145","LinDA","Defoliation","Intact","0.215090184243803","BH",0.666532811356673,"Rhizosphere","Exp1","NIP","day5",-0.0765315277266685,0.000941686727110397,0.000893034349251415
"2681","ko05144","LinDA","Defoliation","Intact","0.757848661921611","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.179944267854503,6.56111361212639e-08,7.43269274599868e-08
"2682","ko00052","LinDA","Defoliation","Intact","0.530693801417887","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0679493423769553,0.00542930627274344,0.00569113819628842
"2683","ko00053","LinDA","Defoliation","Intact","0.24909565280612","BH",0.728327181798429,"Rhizosphere","Exp1","NIP","day5",-0.053194871304335,0.00226763765381604,0.0021855482958969
"2684","ko00051","LinDA","Defoliation","Intact","0.807418564415648","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0425448872384425,0.00684752255764346,0.00705246206598212
"2685","ko00401","LinDA","Defoliation","Intact","0.924647769761233","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0301231169389042,0.00254443013025114,0.00259811572495394
"2686","ko00400","LinDA","Defoliation","Intact","0.802657462637453","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0427894246666782,0.0137556726997712,0.0141697678176579
"2687","ko04020","LinDA","Defoliation","Intact","0.574299317826267","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.159623689718858,4.89696194823974e-06,5.46988565802469e-06
"2688","ko00350","LinDA","Defoliation","Intact","0.0659955154839446","BH",0.473809170541097,"Rhizosphere","Exp1","NIP","day5",-0.0947226279490829,0.00476856784909952,0.00446553619704292
"2689","ko00480","LinDA","Defoliation","Intact","0.143482308754245","BH",0.613583226637277,"Rhizosphere","Exp1","NIP","day5",-0.0632652713685151,0.00747696241980041,0.00715616677807332
"2690","ko00643","LinDA","Defoliation","Intact","0.00639338128473475","BH",0.223863327745051,"Rhizosphere","Exp1","NIP","day5",-0.175304269179145,0.00129315592993321,0.00114519396918409
"2691","ko00642","LinDA","Defoliation","Intact","0.127745457828395","BH",0.613583226637277,"Rhizosphere","Exp1","NIP","day5",-0.0750309504036641,0.0007017614782741,0.000666197437975892
"2692","ko00640","LinDA","Defoliation","Intact","0.307830123026852","BH",0.797273997919572,"Rhizosphere","Exp1","NIP","day5",-0.0468602595005054,0.0122594137751268,0.0118676125650798
"2693","ko00720","LinDA","Defoliation","Intact","0.829143499773265","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.00756406986266317,0.0193236394573045,0.0194252196240977
"2694","ko00960","LinDA","Defoliation","Intact","0.499381986705949","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",-0.0218903748006905,0.00228956863730153,0.00225509066929088
"2695","ko02020","LinDA","Defoliation","Intact","0.451051923208095","BH",0.950548583736924,"Rhizosphere","Exp1","NIP","day5",-0.0404949084164788,0.0396830816366262,0.038584707145167
"2696","ko00120","LinDA","Defoliation","Intact","0.00112074333760986","BH",0.193898404399886,"Rhizosphere","Exp1","NIP","day5",-0.846762614137797,0.000110552330858405,6.14705299824834e-05
"2697","ko00965","LinDA","Defoliation","Intact","0.281241441066886","BH",0.755836372867256,"Rhizosphere","Exp1","NIP","day5",0.197750666805254,3.17178531842254e-05,3.63774847134208e-05
"2698","ko03008","LinDA","Defoliation","Intact","0.921363682480613","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0154327713794521,0.0010857771301011,0.00109745423032314
"2699","ko05414","LinDA","Defoliation","Intact","0.145609662503293","BH",0.613583226637277,"Rhizosphere","Exp1","NIP","day5",0.167777090482981,1.08251907109812e-06,1.21602217039774e-06
"2700","ko00290","LinDA","Defoliation","Intact","0.949065493637478","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0276548219312692,0.0115894869156307,0.0118137871108343
"2701","ko04614","LinDA","Defoliation","Intact","0.738084364041271","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",-0.0486853848980053,0.00016322281512018,0.000157806578124993
"2702","ko03410","LinDA","Defoliation","Intact","0.912598845929033","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.015492561980625,0.0069877927009046,0.00706323634641867
"2703","ko05010","LinDA","Defoliation","Intact","0.274963749652049","BH",0.754687738406688,"Rhizosphere","Exp1","NIP","day5",-0.0510624851705082,0.00266765653894722,0.00257488936619996
"2704","ko05012","LinDA","Defoliation","Intact","0.212287676746416","BH",0.666532811356673,"Rhizosphere","Exp1","NIP","day5",-0.0784278772924132,0.00184798040957816,0.0017502021757512
"2705","ko00980","LinDA","Defoliation","Intact","0.0120541444469831","BH",0.239228405178588,"Rhizosphere","Exp1","NIP","day5",-0.155830110911735,0.00237901897662728,0.00213544489346977
"2706","ko00410","LinDA","Defoliation","Intact","0.114051022681277","BH",0.611504442550979,"Rhizosphere","Exp1","NIP","day5",-0.0700859334156364,0.00457529498535771,0.00435834024520164
"2707","ko00983","LinDA","Defoliation","Intact","0.603943886174302","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.060160850530916,0.00317958017984297,0.00331497304732731
"2708","ko05150","LinDA","Defoliation","Intact","0.317298807261255","BH",0.797273997919572,"Rhizosphere","Exp1","NIP","day5",-0.0746273148166108,0.000104891607656614,9.96037481659238e-05
"2709","ko00791","LinDA","Defoliation","Intact","0.00531707489157339","BH",0.223863327745051,"Rhizosphere","Exp1","NIP","day5",-0.3188458891103,0.000508510953040653,0.000407678806781872
"2710","ko00790","LinDA","Defoliation","Intact","0.673131347909036","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.052578669291436,0.00536922348023056,0.00556851299289386
"2711","ko05131","LinDA","Defoliation","Intact","0.0807888501203732","BH",0.520066787951759,"Rhizosphere","Exp1","NIP","day5",-0.974061338922571,3.87695177846037e-06,1.97364354552314e-06
"2712","ko00020","LinDA","Defoliation","Intact","0.876034201602722","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0114548992531831,0.0151918952209877,0.0153129979601248
"2713","ko00710","LinDA","Defoliation","Intact","0.853018688512996","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0362141096904755,0.00948588603617119,0.0097270116493264
"2714","ko02060","LinDA","Defoliation","Intact","0.769861223658247","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",-0.000432771325388213,0.00199975821949287,0.00199915843353741
"2715","ko00340","LinDA","Defoliation","Intact","0.947518954431395","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0190925842438114,0.00884141659213075,0.00895920130304104
"2716","ko00785","LinDA","Defoliation","Intact","0.640417276526299","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0627774756410963,0.00149708911292108,0.00156367162490558
"2717","ko00550","LinDA","Defoliation","Intact","0.773578355724922","BH",0.975533455611432,"Rhizosphere","Exp1","NIP","day5",0.0458006334075613,0.0113815282167768,0.0117486493999173
